listing_id,price,bathrooms,bedrooms,cancellation_policy,guests_included,property_type,zipcode,star_rating,reviews_count,city,room_type
4143181,150,1,0,moderate,1,Apartment,90291,4.5,54,Los Angeles,Entire home
4143388,150,1,2,flexible,1,Apartment,90046,4.5,14,Los Angeles,Entire home
4143561,350,2,2,moderate,1,Apartment,02116,4.5,14,Boston,Entire home
4143695,150,1,3,strict,8,House,90033,4.5,46,Los Angeles,Entire home
4144191,47,1,1,moderate,1,House,78741,5,52,Austin,Private room
4144261,99,1,0,moderate,1,Apartment,78722,5,7,Austin,Entire home
4144693,135,1,1,strict,2,Apartment,90017,5,66,Los Angeles,Entire home
4144800,429,4.5,3,strict,6,House,90004,5,13,Los Angeles,Entire home
4145582,120,1,1,moderate,2,Apartment,90069,5,19,Los Angeles,Entire home
4145599,85,1,0,moderate,2,Apartment,78703,5,58,Austin,Entire home
4145636,178,2.5,2,strict,1,Apartment,33130,4.5,21,Miami,Entire home
4145709,100,1,1,strict,1,Bed & Breakfast,78741,5,3,Austin,Private room
4148586,175,1,1,strict,1,Apartment,02116,5,11,Boston,Entire home
4149043,249,1,3,moderate,2,House,78702,4.5,22,Austin,Entire home
4149181,159,1,1,strict,1,Apartment,NULL,5,23,Austin,Entire home
4149220,58,1,1,moderate,1,Apartment,33137,5,26,Miami,Private room
4149311,421,3,3,strict,1,House,78702,5,13,Austin,Entire home
4149974,115,1,1,strict,0,Apartment,02130,5,42,Boston,Entire home
4149998,84,1,1,moderate,2,Apartment,78703,5,14,Austin,Private room
4150506,50,1,1,flexible,1,Apartment,90006,4.5,72,Los Angeles,Shared room
4150514,159,1,2,strict,1,Apartment,90291,4,3,Los Angeles,Entire home
4150640,205,1,0,strict,1,Apartment,02109,5,11,Boston,Entire home
4151271,143,1,0,strict,1,Apartment,78756,5,5,Austin,Entire home
4151632,40,1,1,flexible,2,Apartment,90029,4.5,9,Los Angeles,Shared room
4151754,895,3,4,strict,1,House,90069,5,3,Los Angeles,Entire home
4151784,165,1,1,moderate,2,House,78702,5,26,Austin,Private room
4151866,799,3,5,strict,12,House,78746,4.5,12,Austin,Entire home
4151925,60,1,0,moderate,2,Apartment,78705,5,11,Austin,Entire home
4151979,500,4,4,moderate,1,Apartment,02127,5,64,Boston,Entire home
4154464,129,1,0,moderate,2,Loft,78702,5,34,Austin,Entire home
4154959,199,2.5,2,strict,1,House,90024,4.5,7,Los Angeles,Entire home
4155735,82,1,1,strict,1,Apartment,90038,5,14,Los Angeles,Private room
4155763,275,2,3,strict,6,House,90019,4.5,19,Los Angeles,Entire home
4156036,179,1,3,strict,3,House,33133,4.5,7,Miami,Entire home
4156115,229,2,3,strict,1,House,78702,5,17,Austin,Entire home
4156129,250,2.5,3,strict,4,Apartment,78741,5,11,Austin,Entire home
4156147,60,1.5,1,moderate,1,House,78704,5,5,Austin,Private room
4156148,60,1,1,strict,2,Apartment,90033,4.5,26,Los Angeles,Private room
4156372,69,1,0,flexible,1,Apartment,78704,4.5,51,Austin,Entire home
4156746,75,1,1,strict,2,Apartment,78704,5,5,Austin,Entire home
4156939,118,1,2,strict,2,Apartment,78751,4.5,42,Austin,Entire home
4157270,77,2,1,flexible,0,Apartment,90066,4.5,35,Los Angeles,Private room
4157719,74,1,0,flexible,2,Apartment,90046,3,7,Los Angeles,Entire home
4157821,140,1,1,flexible,2,House,90068,5,15,Los Angeles,Private room
4157850,68,1,1,flexible,1,House,90037,5,12,Los Angeles,Private room
4158813,1200,6,5,strict,10,House,90069,4.5,6,Los Angeles,Entire home
4159623,87,2,1,moderate,1,Apartment,90004,4.5,11,Los Angeles,Private room
4161098,95,1,1,moderate,2,Apartment,78722,4,12,Austin,Private room
4161216,225,1,2,strict,2,House,78703,5,39,Austin,Entire home
4161281,50,1,1,moderate,2,Apartment,78722,5,17,Austin,Shared room
4161591,289,1,2,strict,2,Apartment,78751,4.5,13,Austin,Entire home
4161984,195,1,1,strict,2,Apartment,33131,5,16,Miami,Entire home
4162118,150,1,1,flexible,1,Camper/RV,78742,4.5,9,Austin,Entire home
4162710,175,1,1,moderate,1,House,90291,5,4,Los Angeles,Entire home
4162901,249,2,2,strict,4,House,90027,5,9,Los Angeles,Entire home
4163153,149,1,1,moderate,1,Apartment,78704,5,10,Austin,Entire home
4163211,120,1,1,strict,2,Apartment,90068,4.5,18,Los Angeles,Entire home
4163228,125,1,1,strict,2,Apartment,78704,4.5,37,Austin,Entire home
4163291,55,1,1,moderate,1,House,91423,5,6,Los Angeles,Private room
4163294,95,2,1,flexible,4,Apartment,90005,4,40,Los Angeles,Private room
4163331,50,2,1,flexible,1,Apartment,90005,4,52,Los Angeles,Private room
4163437,65,2,1,flexible,2,Apartment,90005,4,33,Los Angeles,Private room
4163678,130,1,1,flexible,2,Apartment,02129,5,4,Boston,Entire home
4163685,130,1,2,moderate,4,House,78721,5,9,Austin,Entire home
4164084,99,1,1,strict,2,Loft,78704,4.5,16,Austin,Entire home
4164085,135,1,1,moderate,2,Apartment,78705,4.5,10,Austin,Entire home
4164166,350,1,2,strict,2,House,90291,5,75,Los Angeles,Entire home
4164215,120,1,1,strict,1,Apartment,90291,4.5,5,Los Angeles,Entire home
4164366,59,1,1,strict,1,House,78704,4.5,19,Austin,Private room
4164392,70,2,1,moderate,2,Apartment,91607,5,5,Los Angeles,Private room
4164549,125,1,1,moderate,2,House,78704,5,8,Austin,Private room
4164605,158,1,0,strict,0,Loft,90014,5,25,Los Angeles,Entire home
4164781,169,1,0,strict,2,Apartment,78702,5,45,Austin,Entire home
4165026,124,1,1,flexible,1,Apartment,90036,4.5,39,Los Angeles,Entire home
4165031,80,1,1,strict,1,Apartment,33132,4,6,Miami,Private room
4165186,100,1,2,flexible,1,House,78757,4.5,23,Austin,Entire home
4165334,89,1,1,flexible,2,Apartment,90046,5,3,Los Angeles,Private room
4165435,134,1,0,moderate,1,Loft,90071,4.5,13,Los Angeles,Entire home
4165461,98,1,1,moderate,2,Apartment,90028,5,30,Los Angeles,Private room
4165927,70,2,1,strict,2,House,90048,4.5,42,Los Angeles,Private room
4168979,115,2,1,strict,2,Apartment,78704,5,11,Austin,Private room
4170003,110,1.5,2,strict,2,House,78745,5,12,Austin,Entire home
4170656,60,1,0,flexible,1,Apartment,78722,5,3,Austin,Entire home
4171096,250,2,2,strict,1,Apartment,90291,4.5,7,Los Angeles,Entire home
4171527,150,1,2,strict,3,Other,78733,5,14,Austin,Entire home
4171708,150,1,1,moderate,4,Apartment,78701,5,80,Austin,Entire home
4171828,110,2,2,strict,2,Apartment,90025,5,22,Los Angeles,Entire home
4172101,285,2,2,moderate,1,Apartment,02116,5,6,Boston,Entire home
4173023,122,1,1,flexible,2,Bungalow,90046,5,25,Los Angeles,Entire home
4173044,220,1,1,flexible,1,Apartment,02115,4,4,Boston,Entire home
4173285,89,1,1,strict,1,Condominium,02124,5,3,Boston,Private room
4173355,85,1,1,moderate,2,Apartment,91042,4.5,8,Los Angeles,Entire home
4173406,20,2,1,moderate,1,Bed & Breakfast,90018,4.5,5,Los Angeles,Shared room
4173556,285,3,3,strict,6,House,90046,5,23,Los Angeles,Entire home
4173615,109,1,0,moderate,2,Apartment,90004,5,12,Los Angeles,Entire home
4173938,300,1.5,1,strict,2,House,78704,5,4,Austin,Entire home
4173940,80,1,1,strict,2,House,90026,4,23,Los Angeles,Private room
4173991,45,1,1,strict,1,House,78705,4.5,8,Austin,Private room
4174180,115,1,1,strict,2,House,78702,5,76,Austin,Entire home
4174331,55,1,1,flexible,1,Apartment,78748,5,4,Austin,Private room
4174432,69,1,1,flexible,1,House,78702,4.5,10,Austin,Private room
4174499,130,1,3,strict,6,House,78704,4.5,74,Austin,Entire home
4174558,99,1,1,strict,2,House,78704,5,3,Austin,Private room
4174762,173,2,2,strict,4,House,78704,5,23,Austin,Entire home
4174892,574,1.5,3,strict,4,Apartment,78701,4,8,Austin,Entire home
4174965,39,1,1,moderate,1,Apartment,33138,4.5,14,Miami,Shared room
4174977,95,1,0,moderate,2,Apartment,90028,4.5,6,Los Angeles,Entire home
4175018,80,1,1,flexible,1,House,90066,5,3,Los Angeles,Private room
4175917,225,3,5,strict,4,House,90061,4,32,Los Angeles,Entire home
4177233,74,1,1,flexible,1,Apartment,02125,4.5,47,Boston,Private room
4178701,180,1,3,strict,1,House,78702,5,4,Austin,Entire home
4178790,235,1.5,2,strict,1,Apartment,02118,4.5,30,Boston,Entire home
4179399,149,1,2,strict,1,House,78703,5,3,Austin,Entire home
4179537,50,1,1,flexible,1,House,78751,4.5,5,Austin,Private room
4179684,40,1,1,strict,1,House,78722,5,6,Austin,Private room
4179835,550,2,1,flexible,1,Apartment,02114,5,5,Boston,Entire home
4180458,125,1,1,flexible,1,Apartment,90028,5,4,Los Angeles,Entire home
4180660,60,1,1,moderate,1,Apartment,02119,4,7,Boston,Private room
4180704,75,0.5,1,strict,1,House,90004,5,5,Los Angeles,Private room
4181006,100,1,1,moderate,1,Apartment,90026,5,8,Los Angeles,Private room
4181163,350,2,2,moderate,1,Apartment,02215,4.5,3,Boston,Entire home
4181530,110,1,2,moderate,2,Condominium,02130,5,17,Boston,Entire home
4182181,180,1,1,strict,1,Apartment,33131,4.5,18,Miami,Entire home
4182506,70,1,1,strict,1,Apartment,90046,4.5,27,Los Angeles,Private room
4182830,250,2,2,moderate,6,Apartment,90068,5,15,Los Angeles,Entire home
4182963,375,2.5,3,strict,6,House,33179,5,3,Miami,Entire home
4182992,121,1,2,strict,2,Apartment,78704,4.5,18,Austin,Entire home
4183090,60,1,1,moderate,1,Apartment,02119,4.5,4,Boston,Private room
4183161,255,1,3,moderate,4,Apartment,02130,4.5,17,Boston,Entire home
4183299,495,1.5,2,moderate,5,House,78704,5,3,Austin,Entire home
4183624,600,3,5,flexible,1,House,78703,5,6,Austin,Entire home
4183797,75,1,1,moderate,1,Apartment,90027,5,4,Los Angeles,Entire home
4184049,495,4,6,strict,12,House,78745,5,38,Austin,Entire home
4184259,85,1,1,moderate,1,Apartment,90025,5,8,Los Angeles,Private room
4184378,69,1,1,strict,2,House,90007,5,66,Los Angeles,Private room
4184785,120,1,1,strict,3,Apartment,33131,4.5,3,Miami,Private room
4184971,270,2,2,flexible,1,Apartment,90036,4,6,Los Angeles,Entire home
4186158,275,1,1,strict,1,Apartment,78704,5,60,Austin,Entire home
4186778,459,1.5,3,strict,4,Apartment,78701,4.5,10,Austin,Entire home
4188557,195,1,2,strict,6,Apartment,90291,4.5,36,Los Angeles,Entire home
4188641,290,2,3,moderate,1,House,78703,5,31,Austin,Entire home
4188660,200,1,1,strict,2,Apartment,78741,4.5,11,Austin,Entire home
4188809,256,1.5,2,flexible,2,Loft,78704,5,26,Austin,Entire home
4189137,160,1,1,strict,1,Apartment,90046,5,7,Los Angeles,Entire home
4189293,125,1,1,strict,2,Loft,78702,4.5,27,Austin,Entire home
4189331,116,1,1,moderate,2,Apartment,78704,5,3,Austin,Entire home
4189369,125,2,2,strict,4,Apartment,78704,5,16,Austin,Entire home
4189481,71,1,1,strict,1,Apartment,78745,4.5,15,Austin,Entire home
4189602,310,3,3,moderate,8,Apartment,90068,5,7,Los Angeles,Entire home
4190049,50,1,1,flexible,1,Apartment,02118,4.5,11,Boston,Shared room
4190120,90,1,1,moderate,1,Apartment,90068,5,17,Los Angeles,Entire home
4190677,70,1,1,strict,1,House,90026,5,19,Los Angeles,Private room
4190704,190,1,1,moderate,2,Apartment,02111,4,55,Boston,Entire home
4190881,55,3,1,moderate,1,House,90042,4.5,36,Los Angeles,Private room
4190907,50,3,1,moderate,1,House,90042,5,48,Los Angeles,Private room
4190935,475,3,6,strict,9,House,90042,5,16,Los Angeles,Entire home
4191008,105,1,1,moderate,1,House,90027,5,25,Los Angeles,Entire home
4191102,275,2,3,flexible,1,House,78704,5,3,Austin,Entire home
4191139,169,1,1,strict,3,Loft,90028,4.5,6,Los Angeles,Entire home
4191216,229,1,2,strict,4,Apartment,78701,4.5,27,Austin,Entire home
4191371,250,2,2,strict,0,Apartment,33137,5,4,Miami,Entire home
4191383,150,1,1,strict,1,House,78704,5,5,Austin,Entire home
4191592,90,1,1,flexible,1,Apartment,02135,5,5,Boston,Private room
4191722,90,1,0,flexible,1,Apartment,90057,5,3,Los Angeles,Entire home
4192315,25,1,1,flexible,1,Apartment,90034,5,34,Los Angeles,Shared room
4194649,500,2.5,2,flexible,7,Apartment,78704,5,5,Austin,Entire home
4194853,229,1,2,strict,4,Apartment,78701,4.5,12,Austin,Entire home
4195180,229,1,2,strict,4,Apartment,78701,4.5,15,Austin,Entire home
4195258,50,2,1,moderate,1,House,90033,4.5,134,Los Angeles,Private room
4195695,225,1,1,strict,1,Apartment,78741,5,3,Austin,Entire home
4195751,77,1,1,moderate,2,House,78745,4.5,3,Austin,Entire home
4195993,80,1,1,moderate,2,Apartment,02116,4,5,Boston,Entire home
4196178,95,2,1,flexible,1,House,78704,4.5,3,Austin,Private room
4196217,120,1,0,flexible,1,Apartment,02134,4.5,4,Boston,Entire home
4196599,300,1.5,2,moderate,6,House,78703,5,6,Austin,Entire home
4196643,149,1,3,strict,4,Apartment,02127,4.5,60,Boston,Entire home
4196767,139,1,2,strict,4,Apartment,90066,5,70,Los Angeles,Entire home
4196826,115,1,0,strict,4,House,78704,4.5,132,Austin,Entire home
4196884,200,1,1,strict,1,House,78703,5,7,Austin,Entire home
4197198,349,2,2,strict,1,Apartment,02116,5,13,Boston,Entire home
4197523,250,1,1,moderate,2,Apartment,78704,4.5,3,Austin,Entire home
4197763,150,1,1,strict,1,Apartment,78702,5,4,Austin,Entire home
4198303,79,1,2,strict,4,House,78723,5,66,Austin,Entire home
4198320,99,1,1,flexible,2,Apartment,33137,5,6,Miami,Entire home
4198657,42,1,1,strict,1,Apartment,90025,5,4,Los Angeles,Private room
4198749,145,1,1,flexible,1,Apartment,90024,5,3,Los Angeles,Private room
4198777,140,1,0,strict,1,Apartment,33140,5,20,Miami,Entire home
4199365,600,5,4,strict,1,House,90291,5,54,Los Angeles,Entire home
4200067,149,1,1,strict,2,Apartment,90048,4,8,Los Angeles,Entire home
4200304,115,1,1,strict,2,Apartment,90017,4.5,6,Los Angeles,Entire home
4201913,250,1,2,moderate,1,Apartment,02111,5,3,Boston,Entire home
4202378,144,1,0,moderate,3,House,78756,5,9,Austin,Entire home
4202468,899,3,4,strict,8,House,33181,4.5,4,Miami,Entire home
4203335,80,1,1,flexible,1,Apartment,02135,4.5,17,Boston,Private room
4203481,159,1,2,moderate,4,House,78702,5,35,Austin,Entire home
4203624,225,1,1,flexible,1,Loft,78701,5,6,Austin,Entire home
4203994,88,1,1,moderate,1,Apartment,90028,5,32,Los Angeles,Private room
4204013,279,1,2,strict,1,Apartment,33131,5,12,Miami,Entire home
4204316,200,1,3,strict,1,House,78745,4,6,Austin,Entire home
4204961,124,1,1,flexible,1,Apartment,02127,5,51,Boston,Entire home
4205035,69,1,1,moderate,1,Apartment,02135,4,4,Boston,Private room
4205076,25,2,1,flexible,1,Bed & Breakfast,90018,4.5,16,Los Angeles,Shared room
4205105,248,3,3,strict,4,Apartment,90049,4.5,6,Los Angeles,Entire home
4205122,69,1,1,strict,1,Apartment,90028,5,150,Los Angeles,Private room
4205146,100,1,1,flexible,4,Apartment,90019,4.5,9,Los Angeles,Entire home
4205312,140,1,1,strict,1,Apartment,02116,4.5,8,Boston,Entire home
4205534,70,1,1,moderate,1,House,90033,4.5,107,Los Angeles,Entire home
4205618,199,1,2,flexible,4,House,78702,5,7,Austin,Entire home
4205630,186,1,2,flexible,4,House,78704,4.5,7,Austin,Entire home
4205641,70,1,0,moderate,1,Apartment,02118,4,7,Boston,Entire home
4205684,85,1,0,strict,2,Apartment,90004,4,10,Los Angeles,Entire home
4206061,45,0.5,1,strict,1,House,90065,5,38,Los Angeles,Private room
4206223,135,1,1,moderate,2,House,90029,5,73,Los Angeles,Entire home
4208758,70,1,1,strict,2,House,91324,5,6,Los Angeles,Private room
4208941,85,1,1,strict,2,Apartment,78704,5,51,Austin,Private room
4208953,100,1,1,flexible,1,Loft,02116,4.5,68,Boston,Shared room
4209726,95,1,0,flexible,1,Apartment,90068,4.5,6,Los Angeles,Entire home
4209927,129,1,1,moderate,2,Apartment,90028,5,88,Los Angeles,Entire home
4209966,349,2,2,strict,1,Apartment,02116,5,8,Boston,Entire home
4210316,349,2,2,strict,1,Apartment,02116,5,4,Boston,Entire home
4210400,70,1,1,strict,1,House,90012,4.5,65,Los Angeles,Private room
4211003,125,1,0,flexible,1,Apartment,90027,5,5,Los Angeles,Entire home
4211014,100,1,1,moderate,2,Apartment,78704,4.5,12,Austin,Entire home
4211305,150,2,2,strict,4,Apartment,78741,4.5,3,Austin,Entire home
4211475,200,2,2,flexible,1,Apartment,33130,4,3,Miami,Entire home
4211535,100,1,1,flexible,1,Apartment,33130,5,6,Miami,Private room
4211596,750,3,4,strict,8,House,78756,5,5,Austin,Entire home
4211899,119,2,2,flexible,1,Apartment,90024,4.5,45,Los Angeles,Entire home
4212113,48,0.5,1,moderate,1,Other,33142,4,12,Miami,Private room
4214926,175,1,1,strict,1,Apartment,33131,4.5,40,Miami,Entire home
4216208,89,1,2,moderate,4,Apartment,02124,4.5,23,Boston,Entire home
4216344,85,1,1,moderate,1,Apartment,02130,5,31,Boston,Private room
4216393,96,1.5,1,flexible,2,House,90029,5,10,Los Angeles,Private room
4216529,105,1,0,moderate,1,Apartment,78703,5,6,Austin,Entire home
4216543,49,1,1,strict,2,Apartment,90027,4.5,4,Los Angeles,Private room
4216598,150,2,3,flexible,1,House,78741,4.5,5,Austin,Entire home
4216636,499,2,2,strict,1,House,78704,5,21,Austin,Entire home
4216681,600,3.5,5,strict,10,House,33137,5,15,Miami,Entire home
4216682,79,1,1,moderate,2,Apartment,90291,4.5,44,Los Angeles,Private room
4216683,39,1,1,moderate,1,House,78727,3.5,5,Austin,Private room
4216762,200,2,3,strict,1,House,78723,5,4,Austin,Entire home
4217071,65,1.5,1,flexible,2,House,78753,5,69,Austin,Private room
4217493,237,1,1,strict,0,Loft,90064,4.5,6,Los Angeles,Entire home
4217792,599,1,1,strict,4,Apartment,78704,5,5,Austin,Entire home
4217807,55,1,1,moderate,1,House,91605,5,24,Los Angeles,Private room
4217821,125,1,1,moderate,2,House,90068,4.5,26,Los Angeles,Entire home
4217936,75,1,0,moderate,1,House,90019,5,69,Los Angeles,Entire home
4218077,75,1,1,flexible,1,Apartment,78704,4,8,Austin,Private room
4218137,104,1,2,moderate,0,Loft,78741,4.5,24,Austin,Entire home
4218606,125,1,0,flexible,1,Apartment,02127,4,5,Boston,Entire home
4218640,58,1,1,flexible,1,Apartment,78724,5,14,Austin,Private room
4218666,200,1.5,2,moderate,4,Apartment,78741,5,6,Austin,Entire home
4218678,290,2,2,strict,1,Apartment,78701,5,12,Austin,Entire home
4218724,150,1,1,flexible,1,Apartment,90068,5,6,Los Angeles,Entire home
4218811,120,1,1,moderate,1,Apartment,78704,5,6,Austin,Entire home
4218871,90,1,1,flexible,1,Apartment,78751,5,3,Austin,Private room
4218892,70,1.5,1,flexible,1,Apartment,78741,5,22,Austin,Private room
4219019,460,3.5,4,moderate,1,House,78723,5,32,Austin,Entire home
4219263,30,1,1,moderate,1,Loft,90013,5,6,Los Angeles,Shared room
4219268,45,1,1,strict,1,House,78705,4,19,Austin,Private room
4219279,309,1,1,strict,2,Loft,90028,4.5,10,Los Angeles,Entire home
4219855,65,1,1,strict,1,Apartment,90029,4.5,5,Los Angeles,Entire home
4222121,195,1,0,flexible,2,Apartment,78704,4.5,3,Austin,Entire home
4222553,130,1,1,flexible,2,House,78702,4.5,49,Austin,Entire home
4222651,150,1,1,moderate,2,Apartment,90027,5,40,Los Angeles,Entire home
4223210,315,1,1,strict,2,Apartment,02111,5,6,Boston,Entire home
4223387,75,1,1,flexible,1,House,02119,4.5,30,Boston,Private room
4223453,100,1,0,moderate,2,House,78703,4.5,6,Austin,Entire home
4223648,100,1.5,1,flexible,2,House,33133,5,25,Miami,Entire home
4223809,475,2.5,3,strict,5,House,33136,5,25,Miami,Entire home
4223859,180,1.5,1,moderate,3,Loft,33130,5,8,Miami,Entire home
4223903,127,1,1,strict,2,House,90039,5,41,Los Angeles,Entire home
4224100,250,2,3,moderate,4,House,78745,5,8,Austin,Entire home
4224369,95,1,2,flexible,2,Boat,33138,5,7,Miami,Entire home
4224515,300,2,3,strict,1,House,78704,5,15,Austin,Entire home
4224800,35,0,1,moderate,1,Cabin,78745,4.5,21,Austin,Private room
4225016,400,1.5,3,moderate,1,House,90016,4.5,7,Los Angeles,Entire home
4225075,65,1,1,moderate,1,Apartment,90038,4.5,10,Los Angeles,Private room
4225546,95,1,0,strict,2,Apartment,90029,4.5,53,Los Angeles,Entire home
4225559,150,1,1,moderate,1,Apartment,78704,4.5,3,Austin,Entire home
4225708,85,1,1,strict,1,Apartment,90025,5,5,Los Angeles,Private room
4225827,59,1,1,strict,1,Apartment,90046,5,45,Los Angeles,Shared room
4226110,50,1,1,moderate,1,Apartment,90007,4.5,6,Los Angeles,Private room
4226176,175,1,1,flexible,2,Apartment,78702,4.5,3,Austin,Entire home
4226261,109,1,3,strict,1,House,78751,5,4,Austin,Entire home
4226453,111,1,2,moderate,1,House,78721,5,19,Austin,Entire home
4227044,75,1,1,strict,0,Cabin,78757,5,128,Austin,Entire home
4227107,125,1,1,flexible,2,Apartment,90046,4.5,5,Los Angeles,Private room
4227123,88,1.5,1,moderate,1,House,90049,4,8,Los Angeles,Private room
4227142,70,1,1,flexible,1,Apartment,90012,5,104,Los Angeles,Private room
4227147,110,1,1,strict,2,Apartment,78746,5,4,Austin,Private room
4227570,300,2,2,strict,4,House,90035,5,25,Los Angeles,Entire home
4227636,59,1,1,moderate,2,Loft,91601,4.5,17,Los Angeles,Private room
4227638,40,1,1,flexible,2,House,78741,4.5,4,Austin,Private room
4228157,399,3,3,strict,1,House,90036,5,4,Los Angeles,Entire home
4228274,53,1,1,flexible,2,House,78702,4.5,14,Austin,Private room
4228586,40,1,1,moderate,1,Apartment,90026,5,6,Los Angeles,Private room
4232002,125,1,1,flexible,1,Apartment,78704,5,9,Austin,Entire home
4232814,50,1,1,flexible,1,House,78704,5,3,Austin,Private room
4233053,70,1,1,moderate,2,Apartment,78704,5,5,Austin,Entire home
4233217,99,1,0,flexible,1,Apartment,78705,4.5,32,Austin,Entire home
4233348,40,1,1,moderate,4,House,78704,5,7,Austin,Entire home
